frame,track_id,n_keypoints,rostrum_tip_x,rostrum_tip_y,rostrum_tip_conf,left_caudal_fluke_x,left_caudal_fluke_y,left_caudal_fluke_conf,right_caudal_fluke_x,right_caudal_fluke_y,right_caudal_fluke_conf,left_pect_fin_tip_x,left_pect_fin_tip_y,left_pect_fin_tip_conf,right_pect_fin_tip_x,right_pect_fin_tip_y,right_pect_fin_tip_conf,mid_saddle_patch_x,mid_saddle_patch_y,mid_saddle_patch_conf,Caudal_peduncle_x,Caudal_peduncle_y,Caudal_peduncle_conf
606,12,6,2440.0,912.0,0.2477,2432.0,1212.0,0.189,2524.0,1260.0,0.3325,,,,2440.0,1012.0,0.2846,2572.0,1028.0,0.1449,2500.0,1200.0,0.257
609,1,6,2440.0,905.0,0.2799,2436.0,1205.0,0.1817,2532.0,1249.0,0.3198,,,,2440.0,1001.0,0.2536,2676.0,1193.0,0.639,2508.0,1189.0,0.2801
609,4,6,2440.0,905.0,0.2799,2436.0,1205.0,0.1817,2532.0,1249.0,0.3198,,,,2440.0,1001.0,0.2536,2676.0,1193.0,0.639,2508.0,1189.0,0.2801
609,12,6,2440.0,904.0,0.2596,2436.0,1204.0,0.1876,2532.0,1248.0,0.3329,,,,2440.0,1000.0,0.2599,2688.0,1188.0,0.289,2508.0,1188.0,0.2707
612,1,6,2444.0,889.0,0.2558,2444.0,1201.0,0.234,2540.0,1241.0,0.3385,,,,2444.0,993.0,0.2669,2580.0,1005.0,0.7065,2512.0,1181.0,0.239
612,4,6,2444.0,889.0,0.2558,2444.0,1201.0,0.234,2540.0,1241.0,0.3385,,,,2444.0,993.0,0.2669,2580.0,1005.0,0.7065,2512.0,1181.0,0.239
612,12,6,2444.0,889.0,0.2248,2444.0,1197.0,0.2306,2540.0,1241.0,0.3419,,,,2440.0,993.0,0.286,2668.0,1185.0,0.2089,2512.0,1181.0,0.2683
615,1,6,2448.0,881.0,0.3235,2452.0,1193.0,0.241,2544.0,1233.0,0.3069,,,,2448.0,981.0,0.2765,2668.0,1177.0,0.6413,2520.0,1173.0,0.2782
615,4,6,2448.0,881.0,0.3235,2452.0,1193.0,0.241,2544.0,1233.0,0.3069,,,,2448.0,981.0,0.2765,2668.0,1177.0,0.6413,2520.0,1173.0,0.2782
615,12,6,2448.0,881.0,0.2788,2452.0,1193.0,0.2327,2544.0,1233.0,0.3103,,,,2448.0,981.0,0.2792,2672.0,1173.0,0.3409,2520.0,1177.0,0.284
618,1,6,2448.0,869.0,0.3562,2460.0,1185.0,0.2118,2552.0,1225.0,0.3959,,,,2452.0,969.0,0.2945,2584.0,985.0,0.7286,2524.0,1169.0,0.2864
618,4,6,2448.0,869.0,0.3562,2460.0,1185.0,0.2118,2552.0,1225.0,0.3959,,,,2452.0,969.0,0.2945,2584.0,985.0,0.7286,2524.0,1169.0,0.2864
618,12,6,2448.0,869.0,0.3325,2460.0,1185.0,0.1939,2552.0,1225.0,0.3995,,,,2452.0,973.0,0.305,2376.0,993.0,0.1945,2524.0,1169.0,0.2766
621,1,7,2452.0,861.0,0.3549,2464.0,1177.0,0.2122,2560.0,1217.0,0.3267,2576.0,909.0,0.1218,2452.0,961.0,0.2915,2588.0,973.0,0.499,2532.0,1161.0,0.2403
621,4,7,2452.0,861.0,0.3549,2464.0,1177.0,0.2122,2560.0,1217.0,0.3267,2576.0,909.0,0.1218,2452.0,961.0,0.2915,2588.0,973.0,0.499,2532.0,1161.0,0.2403
621,12,7,2452.0,861.0,0.3398,2464.0,1177.0,0.2188,2560.0,1217.0,0.3371,2576.0,909.0,0.1241,2452.0,961.0,0.3008,2380.0,981.0,0.2229,2532.0,1157.0,0.2192
624,1,6,2456.0,849.0,0.311,2468.0,1173.0,0.1887,2568.0,1209.0,0.3733,,,,2456.0,949.0,0.3059,2588.0,965.0,0.6137,2540.0,1149.0,0.2401
624,4,6,2456.0,849.0,0.311,2468.0,1173.0,0.1887,2568.0,1209.0,0.3733,,,,2456.0,949.0,0.3059,2588.0,965.0,0.6137,2540.0,1149.0,0.2401
624,12,6,2456.0,849.0,0.3099,2468.0,1173.0,0.1899,2568.0,1209.0,0.3622,,,,2456.0,949.0,0.3193,2656.0,1141.0,0.4308,2540.0,1149.0,0.2435
627,1,6,2460.0,837.0,0.344,2476.0,1161.0,0.1694,2576.0,1197.0,0.3697,,,,2464.0,937.0,0.3236,2592.0,953.0,0.5059,2544.0,1141.0,0.2364
627,4,6,2460.0,837.0,0.344,2476.0,1161.0,0.1694,2576.0,1197.0,0.3697,,,,2464.0,937.0,0.3236,2592.0,953.0,0.5059,2544.0,1141.0,0.2364
627,12,6,2460.0,837.0,0.3715,2476.0,1161.0,0.1867,2576.0,1197.0,0.3564,,,,2464.0,937.0,0.3389,2392.0,961.0,0.4839,2544.0,1141.0,0.2141
630,1,6,2464.0,825.0,0.3966,2480.0,1153.0,0.1807,2580.0,1189.0,0.3652,,,,2468.0,929.0,0.3178,2596.0,945.0,0.8868,2548.0,1129.0,0.2492
630,4,6,2464.0,825.0,0.3966,2480.0,1153.0,0.1807,2580.0,1189.0,0.3652,,,,2468.0,929.0,0.3178,2596.0,945.0,0.8868,2548.0,1129.0,0.2492
630,12,6,2464.0,825.0,0.4237,2484.0,1153.0,0.1809,2580.0,1189.0,0.3644,,,,2468.0,929.0,0.3222,2644.0,1125.0,0.3916,2548.0,1129.0,0.2298
633,1,6,2472.0,817.0,0.3624,2492.0,1145.0,0.1588,2588.0,1181.0,0.3316,,,,2476.0,917.0,0.3448,2600.0,933.0,0.5697,2556.0,1125.0,0.2473
633,4,6,2472.0,817.0,0.3624,2492.0,1145.0,0.1588,2588.0,1181.0,0.3316,,,,2476.0,917.0,0.3448,2600.0,933.0,0.5697,2556.0,1125.0,0.2473
633,12,6,2468.0,817.0,0.3715,2492.0,1145.0,0.1616,2588.0,1181.0,0.3351,,,,2476.0,917.0,0.3482,2612.0,937.0,0.1358,2556.0,1125.0,0.2367
636,1,6,2476.0,805.0,0.3986,2496.0,1137.0,0.1954,2592.0,1169.0,0.2552,,,,2484.0,905.0,0.3684,2604.0,925.0,0.7738,2560.0,1113.0,0.1952
636,4,6,2476.0,805.0,0.3986,2496.0,1137.0,0.1954,2592.0,1169.0,0.2552,,,,2484.0,905.0,0.3684,2604.0,925.0,0.7738,2560.0,1113.0,0.1952
636,12,1,,,,,,,1984.0,1410.0,0.1396,,,,,,,,,,,,
639,1,7,2480.0,793.0,0.3878,2504.0,1129.0,0.1987,2716.0,745.0,0.2504,2416.0,869.0,0.1175,2488.0,897.0,0.34,2608.0,913.0,0.6198,2568.0,1101.0,0.1871
639,4,7,2480.0,793.0,0.3878,2504.0,1129.0,0.1987,2716.0,745.0,0.2504,2416.0,869.0,0.1175,2488.0,897.0,0.34,2608.0,913.0,0.6198,2568.0,1101.0,0.1871
642,1,7,2484.0,781.0,0.3596,2504.0,1121.0,0.1849,2724.0,733.0,0.2515,2420.0,865.0,0.1182,2492.0,885.0,0.3516,2612.0,905.0,0.6715,2380.0,1029.0,0.1681
642,4,7,2484.0,781.0,0.3596,2504.0,1121.0,0.1849,2724.0,733.0,0.2515,2420.0,865.0,0.1182,2492.0,885.0,0.3516,2612.0,905.0,0.6715,2380.0,1029.0,0.1681
645,1,7,2492.0,773.0,0.351,2512.0,1109.0,0.2421,2728.0,721.0,0.2347,2428.0,853.0,0.1737,2500.0,873.0,0.3501,2620.0,897.0,0.5069,2388.0,1025.0,0.1606
645,4,7,2492.0,773.0,0.351,2512.0,1109.0,0.2421,2728.0,721.0,0.2347,2428.0,853.0,0.1737,2500.0,873.0,0.3501,2620.0,897.0,0.5069,2388.0,1025.0,0.1606
648,4,7,2500.0,761.0,0.341,2516.0,1101.0,0.2251,2728.0,709.0,0.2352,2436.0,837.0,0.2221,2504.0,865.0,0.3647,2632.0,885.0,0.4052,2396.0,1009.0,0.1645
651,4,7,2504.0,750.0,0.3199,2528.0,1090.0,0.2232,2728.0,698.0,0.1906,2440.0,830.0,0.2036,2508.0,850.0,0.2815,2632.0,878.0,0.8698,2404.0,1002.0,0.1501
654,4,6,2732.0,690.0,0.3318,2536.0,1086.0,0.2097,2728.0,686.0,0.1665,2448.0,818.0,0.3434,2516.0,842.0,0.3112,2640.0,874.0,0.5285,,,
657,4,6,2732.0,682.0,0.3499,2540.0,1082.0,0.1773,2732.0,678.0,0.1777,2452.0,810.0,0.2478,2520.0,834.0,0.3033,2644.0,866.0,0.7212,,,
660,4,6,2524.0,730.0,0.3123,,,,2732.0,670.0,0.1569,2456.0,806.0,0.287,2524.0,826.0,0.2798,2652.0,862.0,0.7088,2424.0,982.0,0.1158
663,4,5,2532.0,726.0,0.3226,,,,2728.0,666.0,0.1243,2464.0,802.0,0.2915,2532.0,822.0,0.2554,2664.0,858.0,0.424,,,
666,4,6,2536.0,722.0,0.322,,,,2536.0,714.0,0.1265,2472.0,794.0,0.3222,2536.0,818.0,0.2817,2496.0,858.0,0.5355,2436.0,978.0,0.1025
669,4,6,2540.0,718.0,0.3537,,,,2724.0,654.0,0.1209,2472.0,794.0,0.3311,2544.0,814.0,0.2677,2668.0,854.0,0.6812,2440.0,974.0,0.1164
672,4,6,2540.0,714.0,0.3652,,,,2724.0,654.0,0.1167,2476.0,794.0,0.3393,2548.0,814.0,0.2728,2672.0,854.0,0.6304,2444.0,974.0,0.1101
672,12,1,,,,,,,,,,,,,,,,,,,2028.0,1578.0,0.1008
675,4,5,2544.0,714.0,0.3568,,,,,,,2480.0,794.0,0.352,2552.0,810.0,0.2337,2672.0,858.0,0.3772,2448.0,974.0,0.1112
678,4,4,2544.0,714.0,0.3392,,,,,,,2484.0,794.0,0.3228,2556.0,814.0,0.2792,2676.0,858.0,0.6862,,,
681,4,4,2704.0,662.0,0.3471,,,,,,,2484.0,798.0,0.2905,2556.0,814.0,0.2713,2676.0,862.0,0.4252,,,
684,4,5,2696.0,662.0,0.3812,,,,,,,2484.0,798.0,0.3509,2556.0,814.0,0.2789,2504.0,894.0,0.7436,2460.0,970.0,0.119
687,4,4,2688.0,666.0,0.3667,,,,,,,2484.0,798.0,0.3401,2556.0,810.0,0.2401,2676.0,866.0,0.4846,,,
690,4,5,2676.0,670.0,0.3259,2428.0,986.0,0.116,,,,2484.0,802.0,0.3807,2556.0,814.0,0.268,2676.0,870.0,0.632,,,
693,4,6,2664.0,674.0,0.4027,2420.0,998.0,0.1032,2680.0,1102.0,0.1065,2480.0,806.0,0.3576,2552.0,814.0,0.302,2672.0,874.0,0.4311,,,
696,4,5,2516.0,722.0,0.3258,,,,2680.0,1106.0,0.2224,2476.0,810.0,0.3523,2548.0,814.0,0.2596,2676.0,878.0,0.6096,,,
699,4,5,2644.0,685.0,0.4629,,,,2680.0,1113.0,0.2136,2472.0,813.0,0.3435,2548.0,821.0,0.2717,2668.0,885.0,0.4243,,,
702,4,6,2632.0,693.0,0.3715,,,,2680.0,1121.0,0.23,2468.0,821.0,0.3081,2544.0,821.0,0.2687,2664.0,893.0,0.3998,2636.0,1073.0,0.1789
705,4,6,2624.0,701.0,0.4065,,,,2680.0,1133.0,0.1881,2464.0,829.0,0.3062,2536.0,825.0,0.2847,2500.0,1081.0,0.2535,2636.0,1085.0,0.1922
708,4,6,2616.0,709.0,0.4943,,,,2680.0,1137.0,0.1405,2460.0,833.0,0.3429,2532.0,829.0,0.2472,2664.0,905.0,0.5205,2636.0,1089.0,0.1629
711,4,6,2612.0,717.0,0.4444,,,,2680.0,1149.0,0.2503,2452.0,845.0,0.3208,2528.0,833.0,0.2243,2660.0,913.0,0.4807,2636.0,1101.0,0.1378
714,4,6,2604.0,729.0,0.5899,,,,2680.0,1157.0,0.23,2448.0,853.0,0.2598,2524.0,845.0,0.2408,2464.0,1105.0,0.5817,2636.0,1109.0,0.1249
717,4,6,2596.0,737.0,0.5166,,,,2680.0,1165.0,0.3341,2444.0,861.0,0.3163,2520.0,849.0,0.2311,2492.0,909.0,0.9765,2640.0,1117.0,0.181
720,4,6,2592.0,745.0,0.5119,,,,2680.0,1165.0,0.3318,2440.0,869.0,0.2846,2512.0,857.0,0.1922,2492.0,917.0,0.6882,2644.0,1121.0,0.1819
723,1,6,2592.0,749.0,0.5139,,,,2684.0,1169.0,0.3118,2576.0,869.0,0.2873,2684.0,837.0,0.1549,2492.0,925.0,0.8973,2644.0,1133.0,0.1377
723,4,6,2592.0,749.0,0.5139,,,,2684.0,1169.0,0.3118,2576.0,869.0,0.2873,2684.0,837.0,0.1549,2492.0,925.0,0.8973,2644.0,1133.0,0.1377
726,1,6,2588.0,753.0,0.4148,,,,2684.0,1169.0,0.3076,2572.0,873.0,0.3001,2504.0,873.0,0.1545,2492.0,929.0,1.095,2648.0,1133.0,0.1672
726,4,6,2588.0,753.0,0.4148,,,,2684.0,1169.0,0.3076,2572.0,873.0,0.3001,2504.0,873.0,0.1545,2492.0,929.0,1.095,2648.0,1133.0,0.1672
726,12,6,2588.0,753.0,0.4148,,,,2684.0,1169.0,0.3076,2572.0,873.0,0.3001,2504.0,873.0,0.1545,2492.0,929.0,1.095,2648.0,1133.0,0.1672
729,1,7,2592.0,757.0,0.3344,2596.0,1177.0,0.1137,2688.0,1177.0,0.3104,2436.0,885.0,0.3086,2684.0,845.0,0.1635,2492.0,933.0,0.9145,2652.0,1137.0,0.184
729,4,7,2592.0,757.0,0.3344,2596.0,1177.0,0.1137,2688.0,1177.0,0.3104,2436.0,885.0,0.3086,2684.0,845.0,0.1635,2492.0,933.0,0.9145,2652.0,1137.0,0.184
729,12,7,2592.0,757.0,0.3344,2596.0,1177.0,0.1137,2688.0,1177.0,0.3104,2436.0,885.0,0.3086,2684.0,845.0,0.1635,2492.0,933.0,0.9145,2652.0,1137.0,0.184
732,1,7,2592.0,761.0,0.4149,2604.0,1185.0,0.1065,2696.0,1177.0,0.325,2436.0,889.0,0.256,2688.0,853.0,0.1735,2496.0,937.0,1.1752,2656.0,1141.0,0.1859
732,4,7,2592.0,761.0,0.4149,2604.0,1185.0,0.1065,2696.0,1177.0,0.325,2436.0,889.0,0.256,2688.0,853.0,0.1735,2496.0,937.0,1.1752,2656.0,1141.0,0.1859
732,12,7,2592.0,761.0,0.4149,2604.0,1185.0,0.1065,2696.0,1177.0,0.325,2436.0,889.0,0.256,2688.0,853.0,0.1735,2496.0,937.0,1.1752,2656.0,1141.0,0.1859
735,1,7,2600.0,761.0,0.4611,2608.0,1193.0,0.1451,2700.0,1181.0,0.2998,2572.0,881.0,0.2728,2384.0,1033.0,0.1413,2500.0,941.0,1.0162,2664.0,1149.0,0.1552
735,4,7,2600.0,761.0,0.4611,2608.0,1193.0,0.1451,2700.0,1181.0,0.2998,2572.0,881.0,0.2728,2384.0,1033.0,0.1413,2500.0,941.0,1.0162,2664.0,1149.0,0.1552
735,12,7,2600.0,761.0,0.4611,2608.0,1193.0,0.1451,2700.0,1181.0,0.2998,2572.0,881.0,0.2728,2384.0,1033.0,0.1413,2500.0,941.0,1.0162,2664.0,1149.0,0.1552
738,1,7,2608.0,765.0,0.4768,2616.0,1197.0,0.1375,2708.0,1181.0,0.3122,2580.0,885.0,0.2802,2376.0,1037.0,0.1158,2504.0,945.0,1.0811,2664.0,1153.0,0.1699
738,4,7,2608.0,765.0,0.4768,2616.0,1197.0,0.1375,2708.0,1181.0,0.3122,2580.0,885.0,0.2802,2376.0,1037.0,0.1158,2504.0,945.0,1.0811,2664.0,1153.0,0.1699
738,12,7,2608.0,765.0,0.4768,2616.0,1197.0,0.1375,2708.0,1181.0,0.3122,2580.0,885.0,0.2802,2376.0,1037.0,0.1158,2504.0,945.0,1.0811,2664.0,1153.0,0.1699
741,1,7,2616.0,765.0,0.5152,2624.0,1201.0,0.1573,2716.0,1181.0,0.3109,2584.0,885.0,0.2961,2372.0,1041.0,0.1286,2508.0,945.0,0.9579,2672.0,1157.0,0.1894
741,4,7,2616.0,765.0,0.5152,2624.0,1201.0,0.1573,2716.0,1181.0,0.3109,2584.0,885.0,0.2961,2372.0,1041.0,0.1286,2508.0,945.0,0.9579,2672.0,1157.0,0.1894
741,12,7,2616.0,765.0,0.5152,2624.0,1201.0,0.1573,2716.0,1181.0,0.3109,2584.0,885.0,0.2961,2372.0,1041.0,0.1286,2508.0,945.0,0.9579,2672.0,1157.0,0.1894
744,1,7,2628.0,765.0,0.4045,2636.0,1201.0,0.1379,2724.0,1185.0,0.2725,2452.0,897.0,0.2825,2372.0,1049.0,0.1153,2676.0,973.0,0.963,2680.0,1161.0,0.1771
744,4,7,2628.0,765.0,0.4045,2636.0,1201.0,0.1379,2724.0,1185.0,0.2725,2452.0,897.0,0.2825,2372.0,1049.0,0.1153,2676.0,973.0,0.963,2680.0,1161.0,0.1771
744,12,7,2628.0,765.0,0.4045,2636.0,1201.0,0.1379,2724.0,1185.0,0.2725,2452.0,897.0,0.2825,2372.0,1049.0,0.1153,2676.0,973.0,0.963,2680.0,1161.0,0.1771
747,1,7,2636.0,765.0,0.4737,2644.0,1205.0,0.1682,2732.0,1185.0,0.2407,2460.0,897.0,0.3062,2372.0,1045.0,0.1181,2520.0,945.0,0.763,2696.0,1157.0,0.1691
747,4,7,2636.0,765.0,0.4737,2644.0,1205.0,0.1682,2732.0,1185.0,0.2407,2460.0,897.0,0.3062,2372.0,1045.0,0.1181,2520.0,945.0,0.763,2696.0,1157.0,0.1691
747,12,7,2636.0,765.0,0.4737,2644.0,1205.0,0.1682,2732.0,1185.0,0.2407,2460.0,897.0,0.3062,2372.0,1045.0,0.1181,2520.0,945.0,0.763,2696.0,1157.0,0.1691
750,1,7,2652.0,765.0,0.4127,2656.0,1205.0,0.1789,2744.0,1177.0,0.2922,2600.0,885.0,0.3023,2376.0,1053.0,0.125,2688.0,973.0,0.8345,2700.0,1161.0,0.1702
750,4,7,2652.0,765.0,0.4127,2656.0,1205.0,0.1789,2744.0,1177.0,0.2922,2600.0,885.0,0.3023,2376.0,1053.0,0.125,2688.0,973.0,0.8345,2700.0,1161.0,0.1702
750,12,7,2652.0,765.0,0.4127,2656.0,1205.0,0.1789,2744.0,1177.0,0.2922,2600.0,885.0,0.3023,2376.0,1053.0,0.125,2688.0,973.0,0.8345,2700.0,1161.0,0.1702
753,1,7,2668.0,765.0,0.4025,2668.0,1205.0,0.157,2756.0,1185.0,0.2424,2476.0,897.0,0.3417,2384.0,1049.0,0.1399,2696.0,977.0,0.6857,2712.0,1165.0,0.1687
753,4,7,2668.0,765.0,0.4025,2668.0,1205.0,0.157,2756.0,1185.0,0.2424,2476.0,897.0,0.3417,2384.0,1049.0,0.1399,2696.0,977.0,0.6857,2712.0,1165.0,0.1687
753,12,7,2668.0,765.0,0.4025,2668.0,1205.0,0.157,2756.0,1185.0,0.2424,2476.0,897.0,0.3417,2384.0,1049.0,0.1399,2696.0,977.0,0.6857,2712.0,1165.0,0.1687
756,1,7,2684.0,761.0,0.3863,2676.0,1205.0,0.1571,2772.0,1181.0,0.2399,2484.0,893.0,0.3114,2392.0,1049.0,0.1544,2548.0,949.0,0.7744,2724.0,1161.0,0.1567
756,4,7,2684.0,761.0,0.3863,2676.0,1205.0,0.1571,2772.0,1181.0,0.2399,2484.0,893.0,0.3114,2392.0,1049.0,0.1544,2548.0,949.0,0.7744,2724.0,1161.0,0.1567
756,12,7,2684.0,761.0,0.3863,2676.0,1205.0,0.1571,2772.0,1181.0,0.2399,2484.0,893.0,0.3114,2392.0,1049.0,0.1544,2548.0,949.0,0.7744,2724.0,1161.0,0.1567
759,1,7,2700.0,761.0,0.4497,2688.0,1205.0,0.1479,2780.0,1181.0,0.2265,2500.0,897.0,0.338,2396.0,1045.0,0.1762,2716.0,977.0,0.783,2732.0,1165.0,0.1975
759,4,7,2700.0,761.0,0.4497,2688.0,1205.0,0.1479,2780.0,1181.0,0.2265,2500.0,897.0,0.338,2396.0,1045.0,0.1762,2716.0,977.0,0.783,2732.0,1165.0,0.1975
759,12,7,2700.0,761.0,0.4497,2688.0,1205.0,0.1479,2780.0,1181.0,0.2265,2500.0,897.0,0.338,2396.0,1045.0,0.1762,2716.0,977.0,0.783,2732.0,1165.0,0.1975
762,1,7,2720.0,761.0,0.4983,2700.0,1205.0,0.1593,2792.0,1181.0,0.231,2512.0,893.0,0.375,2408.0,1045.0,0.1746,2728.0,977.0,0.7321,2748.0,1161.0,0.1592
762,4,7,2720.0,761.0,0.4983,2700.0,1205.0,0.1593,2792.0,1181.0,0.231,2512.0,893.0,0.375,2408.0,1045.0,0.1746,2728.0,977.0,0.7321,2748.0,1161.0,0.1592
762,12,7,2720.0,761.0,0.4983,2700.0,1205.0,0.1593,2792.0,1181.0,0.231,2512.0,893.0,0.375,2408.0,1045.0,0.1746,2728.0,977.0,0.7321,2748.0,1161.0,0.1592
765,1,7,2740.0,761.0,0.4778,2712.0,1205.0,0.1483,2804.0,1181.0,0.2673,2524.0,893.0,0.3666,2412.0,1045.0,0.1978,2740.0,977.0,0.493,2568.0,1065.0,0.1741
765,4,7,2740.0,761.0,0.4778,2712.0,1205.0,0.1483,2804.0,1181.0,0.2673,2524.0,893.0,0.3666,2412.0,1045.0,0.1978,2740.0,977.0,0.493,2568.0,1065.0,0.1741
765,12,7,2740.0,761.0,0.4778,2712.0,1205.0,0.1483,2804.0,1181.0,0.2673,2524.0,893.0,0.3666,2412.0,1045.0,0.1978,2740.0,977.0,0.493,2568.0,1065.0,0.1741
768,1,7,2756.0,761.0,0.4576,2728.0,1205.0,0.155,2816.0,1181.0,0.243,2672.0,865.0,0.3477,2424.0,1045.0,0.1995,2752.0,981.0,0.7745,2772.0,1157.0,0.1872
768,4,7,2756.0,761.0,0.4576,2728.0,1205.0,0.155,2816.0,1181.0,0.243,2672.0,865.0,0.3477,2424.0,1045.0,0.1995,2752.0,981.0,0.7745,2772.0,1157.0,0.1872
768,12,7,2756.0,761.0,0.4576,2728.0,1205.0,0.155,2816.0,1181.0,0.243,2672.0,865.0,0.3477,2424.0,1045.0,0.1995,2752.0,981.0,0.7745,2772.0,1157.0,0.1872
771,1,7,2776.0,761.0,0.4971,2732.0,1205.0,0.1881,2832.0,1181.0,0.2615,2688.0,861.0,0.3765,2428.0,1041.0,0.2071,2760.0,977.0,0.5106,2780.0,1161.0,0.2088
771,4,7,2776.0,761.0,0.4971,2732.0,1205.0,0.1881,2832.0,1181.0,0.2615,2688.0,861.0,0.3765,2428.0,1041.0,0.2071,2760.0,977.0,0.5106,2780.0,1161.0,0.2088
771,12,7,2776.0,761.0,0.4971,2732.0,1205.0,0.1881,2832.0,1181.0,0.2615,2688.0,861.0,0.3765,2428.0,1041.0,0.2071,2760.0,977.0,0.5106,2780.0,1161.0,0.2088
774,1,7,2792.0,765.0,0.502,2744.0,1205.0,0.1665,2844.0,1181.0,0.2668,2704.0,861.0,0.3842,2440.0,1045.0,0.2276,2772.0,981.0,0.7288,2788.0,1161.0,0.1916
774,4,7,2792.0,765.0,0.502,2744.0,1205.0,0.1665,2844.0,1181.0,0.2668,2704.0,861.0,0.3842,2440.0,1045.0,0.2276,2772.0,981.0,0.7288,2788.0,1161.0,0.1916
774,12,7,2792.0,765.0,0.502,2744.0,1205.0,0.1665,2844.0,1181.0,0.2668,2704.0,861.0,0.3842,2440.0,1045.0,0.2276,2772.0,981.0,0.7288,2788.0,1161.0,0.1916
777,1,7,2812.0,769.0,0.4578,2752.0,1209.0,0.1883,2852.0,1189.0,0.2824,2716.0,861.0,0.3944,2448.0,1045.0,0.2494,2780.0,985.0,0.5223,2796.0,1165.0,0.185
777,4,7,2812.0,769.0,0.4578,2752.0,1209.0,0.1883,2852.0,1189.0,0.2824,2716.0,861.0,0.3944,2448.0,1045.0,0.2494,2780.0,985.0,0.5223,2796.0,1165.0,0.185
777,12,7,2812.0,769.0,0.4578,2752.0,1209.0,0.1883,2852.0,1189.0,0.2824,2716.0,861.0,0.3944,2448.0,1045.0,0.2494,2780.0,985.0,0.5223,2796.0,1165.0,0.185
780,1,7,2828.0,773.0,0.4363,2760.0,1209.0,0.2023,2860.0,1189.0,0.3342,2728.0,861.0,0.3775,2456.0,1045.0,0.2403,2640.0,965.0,0.6055,2616.0,1077.0,0.1639
780,4,7,2828.0,773.0,0.4363,2760.0,1209.0,0.2023,2860.0,1189.0,0.3342,2728.0,861.0,0.3775,2456.0,1045.0,0.2403,2640.0,965.0,0.6055,2616.0,1077.0,0.1639
780,12,7,2828.0,773.0,0.4363,2760.0,1209.0,0.2023,2860.0,1189.0,0.3342,2728.0,861.0,0.3775,2456.0,1045.0,0.2403,2640.0,965.0,0.6055,2616.0,1077.0,0.1639
783,1,7,2840.0,773.0,0.4484,2764.0,1217.0,0.1989,2868.0,1193.0,0.3405,2736.0,861.0,0.4043,2464.0,1045.0,0.3058,2796.0,993.0,0.9232,2812.0,1177.0,0.1691
783,4,7,2840.0,773.0,0.4484,2764.0,1217.0,0.1989,2868.0,1193.0,0.3405,2736.0,861.0,0.4043,2464.0,1045.0,0.3058,2796.0,993.0,0.9232,2812.0,1177.0,0.1691
783,12,7,2840.0,773.0,0.4484,2764.0,1217.0,0.1989,2868.0,1193.0,0.3405,2736.0,861.0,0.4043,2464.0,1045.0,0.3058,2796.0,993.0,0.9232,2812.0,1177.0,0.1691
786,1,7,2848.0,781.0,0.4483,2764.0,1221.0,0.1764,2872.0,1201.0,0.3437,2748.0,865.0,0.3684,2472.0,1049.0,0.3375,2800.0,997.0,0.6458,2812.0,1177.0,0.2127
786,4,7,2848.0,781.0,0.4483,2764.0,1221.0,0.1764,2872.0,1201.0,0.3437,2748.0,865.0,0.3684,2472.0,1049.0,0.3375,2800.0,997.0,0.6458,2812.0,1177.0,0.2127
786,12,7,2848.0,781.0,0.4483,2764.0,1221.0,0.1764,2872.0,1201.0,0.3437,2748.0,865.0,0.3684,2472.0,1049.0,0.3375,2800.0,997.0,0.6458,2812.0,1177.0,0.2127
789,1,7,2856.0,785.0,0.5166,2764.0,1221.0,0.1807,2876.0,1205.0,0.3495,2608.0,905.0,0.3815,2476.0,1053.0,0.3535,2664.0,977.0,0.5311,2812.0,1185.0,0.2245
789,4,7,2856.0,785.0,0.5166,2764.0,1221.0,0.1807,2876.0,1205.0,0.3495,2608.0,905.0,0.3815,2476.0,1053.0,0.3535,2664.0,977.0,0.5311,2812.0,1185.0,0.2245
789,12,7,2856.0,785.0,0.5166,2764.0,1221.0,0.1807,2876.0,1205.0,0.3495,2608.0,905.0,0.3815,2476.0,1053.0,0.3535,2664.0,977.0,0.5311,2812.0,1185.0,0.2245
792,1,7,2860.0,793.0,0.5287,2760.0,1225.0,0.2012,2876.0,1209.0,0.3262,2612.0,909.0,0.3703,2480.0,1057.0,0.3087,2660.0,981.0,0.9784,2636.0,1097.0,0.2545
792,4,7,2860.0,793.0,0.5287,2760.0,1225.0,0.2012,2876.0,1209.0,0.3262,2612.0,909.0,0.3703,2480.0,1057.0,0.3087,2660.0,981.0,0.9784,2636.0,1097.0,0.2545
792,12,7,2860.0,793.0,0.5287,2760.0,1225.0,0.2012,2876.0,1209.0,0.3262,2612.0,909.0,0.3703,2480.0,1057.0,0.3087,2660.0,981.0,0.9784,2636.0,1097.0,0.2545
795,1,7,2868.0,797.0,0.4884,2760.0,1229.0,0.1779,2872.0,1221.0,0.3282,2764.0,873.0,0.3571,2484.0,1057.0,0.3571,2664.0,989.0,0.927,2640.0,1101.0,0.2628
795,4,7,2868.0,797.0,0.4884,2760.0,1229.0,0.1779,2872.0,1221.0,0.3282,2764.0,873.0,0.3571,2484.0,1057.0,0.3571,2664.0,989.0,0.927,2640.0,1101.0,0.2628
795,12,7,2868.0,797.0,0.4884,2760.0,1229.0,0.1779,2872.0,1221.0,0.3282,2764.0,873.0,0.3571,2484.0,1057.0,0.3571,2664.0,989.0,0.927,2640.0,1101.0,0.2628
