frame,class_id,class_name,confidence,bbox
2280,14,bird,0.7389324307441711,"[278.4890441894531, 556.9777221679688, 855.8413696289062, 737.8964233398438]"
2295,14,bird,0.6370804309844971,"[292.7969970703125, 562.8717041015625, 870.6879272460938, 737.7828369140625]"
2340,14,bird,0.35133081674575806,"[338.4073791503906, 572.0663452148438, 920.349609375, 746.4627685546875]"
2385,14,bird,0.32657521963119507,"[49.15514373779297, 906.450439453125, 176.221435546875, 1049.3558349609375]"
2415,0,person,0.3108839690685272,"[772.1654663085938, 761.1480712890625, 871.8078002929688, 802.4465942382812]"
2445,0,person,0.22872553765773773,"[808.0050659179688, 751.1746215820312, 917.8064575195312, 826.0537719726562]"
2460,14,bird,0.28789442777633667,"[811.9816284179688, 741.1712036132812, 930.3095092773438, 837.4143676757812]"
2460,14,bird,0.23550233244895935,"[801.9735717773438, 740.0637817382812, 990.3532104492188, 837.0320434570312]"
2475,8,boat,0.28606173396110535,"[781.33154296875, 735.4002685546875, 1042.5084228515625, 844.05908203125]"
2490,8,boat,0.2828696072101593,"[867.71044921875, 748.6942749023438, 1088.2525634765625, 860.4395141601562]"
2505,0,person,0.2611715793609619,"[1037.4239501953125, 836.0231323242188, 1125.130126953125, 872.4728393554688]"
2505,0,person,0.20742733776569366,"[1031.9381103515625, 834.5277709960938, 1151.205322265625, 871.989501953125]"
2520,8,boat,0.4570636451244354,"[839.2294921875, 767.7645263671875, 1164.774169921875, 882.03369140625]"
2535,8,boat,0.31228765845298767,"[883.37353515625, 774.71484375, 1194.365478515625, 885.352294921875]"
2550,8,boat,0.20950166881084442,"[955.7512817382812, 795.0455932617188, 1109.2547607421875, 891.0397338867188]"
2565,8,boat,0.22728018462657928,"[972.027099609375, 793.6181030273438, 1126.849853515625, 890.2864379882812]"
2640,37,surfboard,0.344827800989151,"[48.43159484863281, 906.7329711914062, 177.66976928710938, 960.3579711914062]"
2640,0,person,0.2840902507305145,"[1205.293212890625, 921.7222290039062, 1222.975341796875, 946.2052612304688]"
2670,0,person,0.22194188833236694,"[1161.2052001953125, 888.5004272460938, 1188.1015625, 945.2089233398438]"
2685,8,boat,0.39664408564567566,"[1069.330322265625, 884.4292602539062, 1172.9053955078125, 941.6220703125]"
2700,8,boat,0.2239677459001541,"[1054.10205078125, 859.3575439453125, 1189.7139892578125, 941.6643676757812]"
2715,8,boat,0.26032429933547974,"[1041.1514892578125, 844.2295532226562, 1155.8280029296875, 939.3942260742188]"
2715,8,boat,0.24484336376190186,"[978.343505859375, 843.3057861328125, 1155.2403564453125, 939.0545654296875]"
2730,8,boat,0.5761823058128357,"[1041.5439453125, 835.7169799804688, 1147.34521484375, 936.3015747070312]"
2745,8,boat,0.4099527895450592,"[1036.6783447265625, 826.7466430664062, 1138.647216796875, 931.8804931640625]"
2760,8,boat,0.527137815952301,"[947.33349609375, 819.4231567382812, 1142.4825439453125, 931.5075073242188]"
2760,8,boat,0.2132818102836609,"[1035.809326171875, 819.8206787109375, 1142.73193359375, 930.197021484375]"
2775,8,boat,0.5877357125282288,"[958.8046875, 818.2798461914062, 1138.373291015625, 927.8710327148438]"
2790,8,boat,0.6235473155975342,"[956.3648071289062, 816.0620727539062, 1140.1817626953125, 927.8600463867188]"
2805,8,boat,0.3605009615421295,"[975.1785278320312, 816.3695678710938, 1137.093017578125, 926.7969970703125]"
2820,8,boat,0.4240610599517822,"[949.3905639648438, 819.3684692382812, 1127.104248046875, 925.0789184570312]"
2835,8,boat,0.4494190514087677,"[907.1339721679688, 820.619384765625, 1125.433349609375, 923.9754638671875]"
2850,8,boat,0.35773688554763794,"[869.6123657226562, 823.0603637695312, 1129.18408203125, 925.2178344726562]"
2880,8,boat,0.2576422095298767,"[1068.562255859375, 830.17529296875, 1130.6676025390625, 918.806396484375]"
2910,14,bird,0.3158462941646576,"[371.47705078125, 541.4619140625, 410.6854248046875, 578.36572265625]"
2925,33,kite,0.46605828404426575,"[471.0625305175781, 552.8729248046875, 511.77593994140625, 580.5022583007812]"
2940,14,bird,0.46478506922721863,"[573.3619384765625, 517.1632690429688, 603.8700561523438, 547.181396484375]"
2940,0,person,0.4119378626346588,"[1039.150390625, 778.1407470703125, 1080.311767578125, 802.9024658203125]"
2940,14,bird,0.22996559739112854,"[558.2579956054688, 515.30712890625, 603.5361328125, 548.8831787109375]"
2955,14,bird,0.3242303133010864,"[671.8615112304688, 523.1016235351562, 714.6835327148438, 555.3197631835938]"
2955,0,person,0.28686413168907166,"[1019.8976440429688, 761.8947143554688, 1078.0972900390625, 803.392822265625]"
2955,37,surfboard,0.21602964401245117,"[869.595703125, 769.4873657226562, 1076.838623046875, 804.2252197265625]"
2970,8,boat,0.3679773211479187,"[866.5669555664062, 776.2619018554688, 1018.7276000976562, 802.9874267578125]"
2970,8,boat,0.32957524061203003,"[865.8184204101562, 753.2813110351562, 1084.6502685546875, 804.7214965820312]"
2970,14,bird,0.277532696723938,"[770.5374755859375, 499.8073425292969, 803.2723388671875, 519.8694458007812]"
2985,8,boat,0.6954413056373596,"[866.0509643554688, 739.4522094726562, 1044.053466796875, 805.8056030273438]"
2985,4,airplane,0.3045077621936798,"[858.59619140625, 493.99676513671875, 902.5889282226562, 514.8885498046875]"
3000,8,boat,0.7554675936698914,"[854.0696411132812, 731.7279663085938, 1036.4210205078125, 810.1567993164062]"
3000,14,bird,0.27138644456863403,"[947.8434448242188, 483.7832336425781, 988.9136352539062, 508.8761901855469]"
3015,8,boat,0.7034391760826111,"[841.0263061523438, 722.7205810546875, 1039.6759033203125, 811.950439453125]"
3015,14,bird,0.5736271142959595,"[1031.677978515625, 455.7542724609375, 1079.489013671875, 491.3499755859375]"
3030,8,boat,0.674038827419281,"[815.3944702148438, 716.5365600585938, 1043.5445556640625, 812.489501953125]"
3030,33,kite,0.5356557369232178,"[1111.9593505859375, 468.12579345703125, 1158.7080078125, 499.342529296875]"
3045,8,boat,0.7058463096618652,"[799.4942016601562, 714.397705078125, 1036.27685546875, 813.1585693359375]"
3045,14,bird,0.5342280268669128,"[1177.78564453125, 434.231689453125, 1231.0458984375, 471.862060546875]"
3060,8,boat,0.6937935948371887,"[793.9473266601562, 712.4833374023438, 1027.3038330078125, 813.451171875]"
3060,33,kite,0.5257155895233154,"[1272.0208740234375, 447.461181640625, 1323.4427490234375, 481.313720703125]"
3075,8,boat,0.6186833381652832,"[779.8657836914062, 715.87548828125, 1045.37451171875, 811.6089477539062]"
3075,14,bird,0.47424957156181335,"[1339.0145263671875, 420.1009826660156, 1389.988037109375, 450.0422058105469]"
3075,25,umbrella,0.25438597798347473,"[42.01167297363281, 906.1488647460938, 182.2777862548828, 1042.4649658203125]"
3090,14,bird,0.4847923219203949,"[1424.9378662109375, 429.9294738769531, 1476.3399658203125, 455.5228576660156]"
3090,8,boat,0.46452510356903076,"[902.8840942382812, 717.8992919921875, 1028.71484375, 808.2574462890625]"
3090,8,boat,0.3982430100440979,"[770.5650024414062, 719.8877563476562, 1031.7421875, 809.592041015625]"
3090,8,boat,0.3810620903968811,"[847.997314453125, 718.0164184570312, 1029.251953125, 809.2659301757812]"
3105,8,boat,0.5305052995681763,"[859.9747924804688, 722.8773803710938, 1033.7769775390625, 811.788818359375]"
3105,8,boat,0.32932010293006897,"[780.7077026367188, 726.3477172851562, 1035.6827392578125, 813.0045776367188]"
3105,14,bird,0.22924800217151642,"[1514.0421142578125, 412.69244384765625, 1554.8387451171875, 435.848876953125]"
3120,8,boat,0.47380587458610535,"[857.234130859375, 727.4630737304688, 1015.3209838867188, 816.2706909179688]"
3135,8,boat,0.45499539375305176,"[860.0604858398438, 730.7200927734375, 990.3598022460938, 818.936279296875]"
3135,33,kite,0.26052796840667725,"[1674.556396484375, 406.28704833984375, 1725.1187744140625, 433.6994934082031]"
3135,8,boat,0.24421268701553345,"[892.338134765625, 730.9031372070312, 985.6078491210938, 816.008056640625]"
3135,8,boat,0.20657484233379364,"[859.8255615234375, 732.415283203125, 1075.582763671875, 816.7168579101562]"
3150,8,boat,0.46715545654296875,"[901.115478515625, 733.4447021484375, 961.755615234375, 815.0390625]"
3150,14,bird,0.3392312526702881,"[1752.0103759765625, 384.74139404296875, 1806.773193359375, 419.1807861328125]"
3165,33,kite,0.2996216416358948,"[1835.3426513671875, 396.7903747558594, 1885.8944091796875, 431.8591003417969]"
3165,8,boat,0.240042045712471,"[898.052734375, 740.115234375, 944.7567138671875, 813.1680908203125]"
3195,8,boat,0.27043214440345764,"[1391.827392578125, 814.9910888671875, 1522.7298583984375, 842.9271240234375]"
3195,14,bird,0.21028625965118408,"[1573.8795166015625, 814.371826171875, 1613.948486328125, 842.527587890625]"
3210,8,boat,0.30539849400520325,"[1375.5067138671875, 796.016845703125, 1607.7401123046875, 843.6969604492188]"
3210,25,umbrella,0.2059471160173416,"[44.74763870239258, 903.936279296875, 187.59283447265625, 1051.9075927734375]"
3225,4,airplane,0.4843291640281677,"[1354.143310546875, 782.3820190429688, 1586.33349609375, 841.6433715820312]"
3225,8,boat,0.3114102780818939,"[1361.1064453125, 783.2294921875, 1585.34326171875, 842.7808837890625]"
3240,8,boat,0.5441768765449524,"[1346.94873046875, 771.3251953125, 1567.3663330078125, 840.30615234375]"
3255,8,boat,0.5994194149971008,"[1322.544189453125, 762.88330078125, 1570.02978515625, 841.1759033203125]"
3255,4,airplane,0.3132781982421875,"[1318.11328125, 764.8046875, 1573.218505859375, 843.4728393554688]"
3270,8,boat,0.499324768781662,"[1315.76513671875, 760.067138671875, 1573.2586669921875, 839.2020263671875]"
3285,8,boat,0.3172883689403534,"[1370.7547607421875, 761.5968627929688, 1558.312255859375, 837.3801879882812]"
3300,0,person,0.373426228761673,"[1414.924560546875, 762.6132202148438, 1496.4986572265625, 834.0514526367188]"
3300,0,person,0.34452342987060547,"[1436.3175048828125, 763.5062255859375, 1490.2525634765625, 832.029052734375]"
3300,25,umbrella,0.2182091623544693,"[44.85651397705078, 905.1127319335938, 182.54513549804688, 1053.791259765625]"
3315,0,person,0.4163956940174103,"[1414.761474609375, 765.487060546875, 1480.2279052734375, 834.2113037109375]"
3315,8,boat,0.2257261425256729,"[1411.790771484375, 766.077392578125, 1487.1185302734375, 834.563232421875]"
3330,0,person,0.664312481880188,"[1397.8846435546875, 765.3851318359375, 1455.618408203125, 834.5369262695312]"
3345,0,person,0.4470832943916321,"[1380.1373291015625, 770.3880615234375, 1426.9288330078125, 834.744873046875]"
3360,0,person,0.6017637252807617,"[1364.721435546875, 780.875244140625, 1403.631591796875, 835.9453125]"
3375,0,person,0.5924158692359924,"[1346.0032958984375, 788.7737426757812, 1377.908935546875, 837.1947021484375]"
3390,0,person,0.2563447058200836,"[1331.489990234375, 795.70166015625, 1358.630615234375, 835.21435546875]"
3405,4,airplane,0.21326930820941925,"[701.0951538085938, 635.6547241210938, 1215.6082763671875, 770.95263671875]"
3420,14,bird,0.46831947565078735,"[711.61083984375, 640.4714965820312, 1227.5057373046875, 773.6152954101562]"
3435,14,bird,0.3399185538291931,"[755.9275512695312, 644.8565063476562, 1235.3038330078125, 778.1424560546875]"
3465,8,boat,0.3311806321144104,"[788.4710083007812, 657.9566040039062, 981.3870849609375, 784.668701171875]"
3495,14,bird,0.3519297242164612,"[826.5010986328125, 660.25341796875, 956.8311767578125, 791.6627197265625]"
3495,14,bird,0.327862411737442,"[45.81447982788086, 904.8167724609375, 178.7495880126953, 1047.44287109375]"
3510,14,bird,0.4020406901836395,"[801.5601196289062, 663.3221435546875, 970.1727905273438, 791.6598510742188]"
3525,14,bird,0.7516618371009827,"[816.8499755859375, 670.0009155273438, 979.9171142578125, 791.6871337890625]"
3540,14,bird,0.42391979694366455,"[778.361083984375, 674.1846923828125, 994.5247802734375, 791.15869140625]"
3555,14,bird,0.3495263159275055,"[802.0105590820312, 682.3831787109375, 1004.4962768554688, 789.5972900390625]"
3555,0,person,0.29058173298835754,"[800.2335205078125, 681.8547973632812, 1005.9598388671875, 790.4912719726562]"
3600,0,person,0.49198979139328003,"[990.4273681640625, 705.7725219726562, 1032.482421875, 777.2083740234375]"
3600,0,person,0.2742995619773865,"[831.6331787109375, 753.3312377929688, 866.2476196289062, 785.1732788085938]"
3615,0,person,0.47429054975509644,"[999.2708129882812, 719.3197631835938, 1041.8563232421875, 781.3738403320312]"
3630,0,person,0.29949668049812317,"[1005.509033203125, 725.9602661132812, 1044.71484375, 780.802734375]"
3645,0,person,0.504161536693573,"[1009.723388671875, 732.3539428710938, 1044.3076171875, 783.1675415039062]"
3660,0,person,0.2978224754333496,"[1011.0397338867188, 742.7759399414062, 1047.626708984375, 782.4254150390625]"
3675,14,bird,0.20120762288570404,"[1019.1868896484375, 743.2576904296875, 1056.02490234375, 785.338623046875]"
3690,14,bird,0.3749801814556122,"[44.28483963012695, 906.66943359375, 178.00521850585938, 1049.923828125]"
3705,14,bird,0.4896415174007416,"[946.4148559570312, 716.1681518554688, 982.4020385742188, 740.1633911132812]"
3705,14,bird,0.2803190052509308,"[1205.704833984375, 703.7849731445312, 1286.066162109375, 732.0729370117188]"
3720,14,bird,0.48619645833969116,"[942.4166259765625, 714.9404296875, 982.1318359375, 738.2012329101562]"
3720,14,bird,0.3598909378051758,"[1187.3477783203125, 703.3018798828125, 1281.6463623046875, 730.6122436523438]"
3735,14,bird,0.6150150895118713,"[938.63037109375, 708.2435302734375, 989.2850341796875, 742.2608642578125]"
3735,14,bird,0.5007700324058533,"[1139.679931640625, 696.3948364257812, 1291.4403076171875, 737.707763671875]"
3735,14,bird,0.20009683072566986,"[41.30121612548828, 904.4353637695312, 179.4495391845703, 1052.0948486328125]"
3750,14,bird,0.5692008137702942,"[943.2110595703125, 697.2035522460938, 1015.96875, 747.1726684570312]"
3750,14,bird,0.527431070804596,"[1101.5032958984375, 692.3735961914062, 1300.50927734375, 743.190673828125]"
3750,14,bird,0.2509721517562866,"[943.310302734375, 692.380615234375, 1301.4825439453125, 747.9769287109375]"
3765,14,bird,0.40216049551963806,"[948.6538696289062, 686.28369140625, 1317.4033203125, 750.0263671875]"
3765,14,bird,0.2757551670074463,"[1098.3228759765625, 689.2796630859375, 1314.98291015625, 745.0869140625]"
3765,14,bird,0.2446650117635727,"[950.5281372070312, 686.9397583007812, 1035.1685791015625, 749.9840698242188]"
3780,14,bird,0.2622529864311218,"[961.1691284179688, 675.8919067382812, 1343.486328125, 752.6074829101562]"
3780,14,bird,0.23651203513145447,"[46.135738372802734, 904.9810180664062, 175.89410400390625, 1046.00732421875]"
3795,14,bird,0.4328805208206177,"[980.47412109375, 668.23974609375, 1378.29345703125, 754.6206665039062]"
3810,14,bird,0.7865846753120422,"[994.6860961914062, 654.2353515625, 1380.8221435546875, 755.3980102539062]"
3810,14,bird,0.353667676448822,"[46.66413497924805, 900.195556640625, 178.4310760498047, 1043.681396484375]"
3825,8,boat,0.37302401661872864,"[1004.2335205078125, 647.682861328125, 1389.831298828125, 756.380126953125]"
3825,14,bird,0.20599465072155,"[46.410179138183594, 905.1346435546875, 178.71482849121094, 1038.4718017578125]"
3840,14,bird,0.48041561245918274,"[965.2611694335938, 638.623779296875, 1401.2919921875, 762.6436767578125]"
3855,14,bird,0.34250301122665405,"[929.90185546875, 637.1695556640625, 1414.3048095703125, 766.9986572265625]"
3855,8,boat,0.22515739500522614,"[936.2283325195312, 640.1834106445312, 1400.0966796875, 764.3064575195312]"
3870,14,bird,0.30132007598876953,"[883.2185668945312, 637.0113525390625, 1426.2635498046875, 765.4406127929688]"
3885,14,bird,0.30366846919059753,"[856.0346069335938, 637.4205932617188, 1434.7950439453125, 765.2426147460938]"
3915,8,boat,0.30499467253685,"[1063.957763671875, 652.9129638671875, 1440.8841552734375, 762.1888427734375]"
3915,4,airplane,0.26152610778808594,"[865.8890991210938, 648.639404296875, 1444.512939453125, 763.219482421875]"
3930,8,boat,0.2704525291919708,"[944.9677734375, 650.1624755859375, 1467.38671875, 765.5408935546875]"
3930,4,airplane,0.22503967583179474,"[940.5479736328125, 647.0929565429688, 1455.793212890625, 764.4474487304688]"
3960,14,bird,0.5217260122299194,"[945.2259521484375, 593.7740478515625, 1095.4560546875, 650.8793334960938]"
3960,14,bird,0.4968034625053406,"[707.2005615234375, 623.3395385742188, 800.1346435546875, 665.6588745117188]"
3975,14,bird,0.4384821057319641,"[704.4937133789062, 617.0521850585938, 798.89501953125, 666.4011840820312]"
3975,14,bird,0.27740541100502014,"[43.42332458496094, 906.2528686523438, 183.49635314941406, 971.0110473632812]"
3990,14,bird,0.27024999260902405,"[849.4052734375, 588.8800048828125, 1092.623291015625, 665.5614624023438]"
3990,0,person,0.2219637781381607,"[700.56005859375, 609.3538208007812, 801.1488647460938, 668.0528564453125]"
3990,14,bird,0.2029511034488678,"[696.1388549804688, 608.728271484375, 801.3792724609375, 666.9893188476562]"
4020,8,boat,0.2692311406135559,"[709.8839721679688, 589.4059448242188, 1111.978271484375, 675.4713745117188]"
4065,0,person,0.29844456911087036,"[736.0135498046875, 573.1356811523438, 1131.0467529296875, 685.3386840820312]"
4065,0,person,0.22964762151241302,"[738.4055786132812, 574.7415161132812, 871.7660522460938, 682.9064331054688]"
4125,14,bird,0.4862138032913208,"[724.3245849609375, 560.3931884765625, 1168.6029052734375, 700.9232177734375]"
4155,14,bird,0.4824126660823822,"[706.2549438476562, 561.882080078125, 1169.0255126953125, 710.8748168945312]"
