frame,class_id,class_name,confidence,bbox
2670,5,marine mammal,0.471977561712265,"[1161.3890380859375, 890.10009765625, 1186.079345703125, 944.7048950195312]"
2670,5,marine mammal,0.4198760688304901,"[1077.1224365234375, 894.6775512695312, 1174.1741943359375, 945.5072631835938]"
2670,0,whale,0.20305007696151733,"[1077.128662109375, 898.6671752929688, 1149.9639892578125, 944.8892211914062]"
2670,0,whale,0.16121962666511536,"[1160.32763671875, 889.7166748046875, 1186.825927734375, 944.2249755859375]"
2700,0,whale,0.2534758746623993,"[1056.564453125, 857.7803344726562, 1159.3455810546875, 940.4288330078125]"
2700,5,marine mammal,0.19851915538311005,"[1056.5670166015625, 858.6436767578125, 1159.2818603515625, 940.8373413085938]"
2700,5,marine mammal,0.10688280314207077,"[1056.511474609375, 858.4898681640625, 1214.787109375, 941.9031982421875]"
2730,0,whale,0.28653484582901,"[1042.94873046875, 832.43994140625, 1148.6485595703125, 935.898193359375]"
2730,5,marine mammal,0.05409083887934685,"[962.9913940429688, 832.8922119140625, 1149.0164794921875, 937.716064453125]"
2760,5,marine mammal,0.28951919078826904,"[937.3148803710938, 820.7970581054688, 1213.1492919921875, 933.1156005859375]"
2760,0,whale,0.07367251068353653,"[938.350341796875, 820.9839477539062, 1148.607421875, 931.6875]"
2760,4,dorsal fin,0.06011784076690674,"[1034.9439697265625, 821.6407470703125, 1142.118896484375, 931.6155395507812]"
2790,5,marine mammal,0.4636572301387787,"[956.9617309570312, 815.3494262695312, 1152.1759033203125, 928.107421875]"
2790,5,marine mammal,0.1603352278470993,"[957.9402465820312, 885.9042358398438, 1010.2036743164062, 926.6118774414062]"
2790,0,whale,0.08599031716585159,"[958.3206176757812, 885.310546875, 1011.1324462890625, 925.5646362304688]"
2790,4,dorsal fin,0.08558418601751328,"[957.9498291015625, 885.61669921875, 1011.2664794921875, 925.406982421875]"
2790,0,whale,0.07710552960634232,"[956.3917236328125, 815.1932983398438, 1142.38818359375, 927.5968017578125]"
2790,4,dorsal fin,0.06215635687112808,"[1029.6131591796875, 815.9302368164062, 1135.994140625, 926.7951049804688]"
2820,5,marine mammal,0.4632473886013031,"[950.6273803710938, 817.6104736328125, 1128.9949951171875, 923.3108520507812]"
2820,0,whale,0.05959102138876915,"[950.0663452148438, 817.8546752929688, 1127.4830322265625, 923.4424438476562]"
2850,4,dorsal fin,0.34948936104774475,"[1078.47021484375, 825.2297973632812, 1136.4761962890625, 922.4390258789062]"
2850,5,marine mammal,0.26295456290245056,"[970.6746826171875, 887.69384765625, 1020.656982421875, 921.140625]"
2850,0,whale,0.10121205449104309,"[972.9686889648438, 888.277099609375, 1020.451416015625, 919.4817504882812]"
2880,0,whale,0.10184449702501297,"[1106.48583984375, 901.787109375, 1135.0989990234375, 920.8060913085938]"
2880,4,dorsal fin,0.09697738289833069,"[1070.2222900390625, 831.8622436523438, 1101.8636474609375, 916.2405395507812]"
2940,0,whale,0.5160776972770691,"[865.0576171875, 771.739013671875, 996.0263671875, 800.934814453125]"
2940,0,whale,0.1581946760416031,"[1039.184814453125, 778.7890014648438, 1079.94921875, 802.0020141601562]"
2940,4,dorsal fin,0.06974175572395325,"[560.3471069335938, 517.9979248046875, 602.9998779296875, 547.7516479492188]"
2970,0,whale,0.6790936589241028,"[868.3353881835938, 751.3524169921875, 1066.9527587890625, 803.7879638671875]"
3000,0,whale,0.5577502846717834,"[857.5138549804688, 729.4993286132812, 1038.1700439453125, 807.8146362304688]"
3030,0,whale,0.5047159790992737,"[812.595703125, 716.830322265625, 1048.225830078125, 813.8145141601562]"
3060,0,whale,0.5155003070831299,"[793.4296875, 712.209228515625, 1049.0665283203125, 811.7766723632812]"
3060,4,dorsal fin,0.2670553922653198,"[794.5550537109375, 785.4419555664062, 877.4144897460938, 811.8036499023438]"
3060,4,dorsal fin,0.2445070892572403,"[792.4869384765625, 712.48388671875, 1048.90234375, 811.0651245117188]"
3060,0,whale,0.05774068832397461,"[1272.6221923828125, 448.7048034667969, 1323.1959228515625, 479.8788757324219]"
3060,5,marine mammal,0.05119951814413071,"[1272.1656494140625, 448.7109375, 1322.9832763671875, 479.7568359375]"
3090,5,marine mammal,0.3226633071899414,"[746.63818359375, 717.0397338867188, 1049.5836181640625, 813.4469604492188]"
3090,0,whale,0.243198424577713,"[750.4107055664062, 717.062255859375, 1048.1729736328125, 812.98974609375]"
3090,4,dorsal fin,0.06024735048413277,"[863.9826049804688, 716.3193969726562, 1035.2740478515625, 811.710205078125]"
3120,4,dorsal fin,0.10916391015052795,"[863.04345703125, 728.07373046875, 1020.8602294921875, 815.2593994140625]"
3120,0,whale,0.07822190225124359,"[861.94580078125, 727.7483520507812, 1023.2758178710938, 815.5880737304688]"
3120,5,marine mammal,0.05932997167110443,"[861.564697265625, 791.7987670898438, 890.0137939453125, 813.6934204101562]"
3150,0,whale,0.14876312017440796,"[898.710205078125, 735.123046875, 969.3709716796875, 817.6666259765625]"
3150,4,dorsal fin,0.09114688634872437,"[1740.8602294921875, 385.0988464355469, 1806.9964599609375, 418.57720947265625]"
3150,4,dorsal fin,0.07698671519756317,"[898.8057861328125, 735.1567993164062, 969.9935302734375, 817.3394775390625]"
3180,4,dorsal fin,0.05438729748129845,"[1411.06787109375, 820.0477294921875, 1498.3035888671875, 841.1275634765625]"
3210,0,whale,0.5258496403694153,"[1370.6448974609375, 799.5049438476562, 1606.357666015625, 841.7427978515625]"
3210,4,dorsal fin,0.2450610101222992,"[1371.1363525390625, 797.388427734375, 1606.7703857421875, 840.7998046875]"
3240,5,marine mammal,0.32978978753089905,"[1345.7984619140625, 772.953369140625, 1570.84716796875, 839.7154541015625]"
3240,0,whale,0.2948572039604187,"[1346.174560546875, 772.9013671875, 1570.3148193359375, 839.578125]"
3270,0,whale,0.22895504534244537,"[1322.2833251953125, 762.8516235351562, 1562.706298828125, 840.5945434570312]"
3300,4,dorsal fin,0.10545174777507782,"[1391.0172119140625, 762.9979248046875, 1504.775146484375, 837.8529052734375]"
3300,0,whale,0.07985220104455948,"[1390.61474609375, 762.8483276367188, 1534.835205078125, 838.793701171875]"
3330,5,marine mammal,0.5865355730056763,"[1394.955810546875, 765.2993774414062, 1454.51806640625, 836.0809936523438]"
3330,4,dorsal fin,0.3985360264778137,"[1395.1417236328125, 765.264404296875, 1456.3201904296875, 836.1126708984375]"
3330,0,whale,0.17379949986934662,"[1394.80810546875, 765.3528442382812, 1455.18017578125, 836.3611450195312]"
3360,5,marine mammal,0.3742346465587616,"[1363.0811767578125, 779.2077026367188, 1411.5286865234375, 837.5795288085938]"
3360,4,dorsal fin,0.3120644688606262,"[1363.6505126953125, 779.42724609375, 1412.00830078125, 837.08935546875]"
3360,5,marine mammal,0.09171561896800995,"[1362.8895263671875, 779.2359008789062, 1446.7825927734375, 838.4584350585938]"
3360,4,dorsal fin,0.05566882714629173,"[1362.7789306640625, 778.907958984375, 1446.4932861328125, 837.980712890625]"
3390,4,dorsal fin,0.22616079449653625,"[762.9074096679688, 633.7969360351562, 856.49853515625, 748.9957275390625]"
3390,4,dorsal fin,0.21117715537548065,"[1332.72900390625, 797.1881103515625, 1358.5140380859375, 837.5540771484375]"
3390,0,whale,0.15600794553756714,"[640.7640380859375, 632.171875, 1183.3157958984375, 775.4773559570312]"
3420,0,whale,0.6485832929611206,"[695.9371948242188, 642.7620849609375, 1228.428955078125, 778.3504638671875]"
3450,0,whale,0.2882596552371979,"[716.0919799804688, 653.0972900390625, 1249.1488037109375, 782.6048583984375]"
3450,0,whale,0.22632457315921783,"[790.247314453125, 653.2095336914062, 1022.066162109375, 781.3412475585938]"
3450,5,marine mammal,0.1212746724486351,"[777.4683837890625, 653.5087280273438, 1248.4903564453125, 782.67041015625]"
3450,4,dorsal fin,0.10964999347925186,"[791.895263671875, 653.9631958007812, 1021.5146484375, 781.1105346679688]"
3480,0,whale,0.265839159488678,"[830.1509399414062, 658.7464599609375, 939.0932006835938, 780.7020874023438]"
3480,4,dorsal fin,0.17052796483039856,"[825.9256591796875, 658.8890991210938, 939.736328125, 780.7128295898438]"
3510,0,whale,0.3598187565803528,"[842.9802856445312, 663.8531494140625, 966.0066528320312, 790.5775146484375]"
3510,5,marine mammal,0.34037402272224426,"[399.4530029296875, 664.3956298828125, 970.9156494140625, 790.310546875]"
3510,5,marine mammal,0.05966559052467346,"[816.9241333007812, 664.5397338867188, 970.1936645507812, 791.1822509765625]"
3540,0,whale,0.6587321162223816,"[785.9631958007812, 672.6284790039062, 995.8313598632812, 790.270263671875]"
3540,4,dorsal fin,0.05712083727121353,"[787.7960815429688, 742.6671752929688, 973.3698120117188, 789.4553833007812]"
3570,5,marine mammal,0.6248179078102112,"[795.1869506835938, 686.856201171875, 1021.1727905273438, 789.1408081054688]"
3570,4,dorsal fin,0.399905264377594,"[972.322265625, 687.0883178710938, 1012.22900390625, 752.2852172851562]"
3570,5,marine mammal,0.1650150567293167,"[973.0431518554688, 687.6596069335938, 1013.1666870117188, 750.8756713867188]"
3570,0,whale,0.05759366601705551,"[798.7972412109375, 738.0318603515625, 928.2227783203125, 789.02783203125]"
3600,5,marine mammal,0.3808322548866272,"[987.8411865234375, 706.9066772460938, 1035.205078125, 780.76904296875]"
3600,0,whale,0.26358237862586975,"[987.9635620117188, 706.5439453125, 1034.6270751953125, 779.857177734375]"
3600,4,dorsal fin,0.2152070254087448,"[987.6494750976562, 706.6217041015625, 1034.490234375, 779.6995239257812]"
3600,5,marine mammal,0.17703521251678467,"[688.037109375, 747.917724609375, 866.44189453125, 789.4295654296875]"
3600,5,marine mammal,0.16007950901985168,"[807.6710815429688, 749.5255737304688, 865.4573364257812, 786.0977783203125]"
3600,4,dorsal fin,0.05602812394499779,"[687.2156982421875, 753.7203369140625, 866.389892578125, 791.70556640625]"
3600,0,whale,0.05264401435852051,"[687.9357299804688, 748.4231567382812, 865.6491088867188, 791.2962036132812]"
3630,4,dorsal fin,0.7240124344825745,"[1006.9839477539062, 727.065673828125, 1045.797119140625, 779.6394653320312]"
3630,5,marine mammal,0.6215944886207581,"[1007.4166870117188, 727.131103515625, 1046.3408203125, 779.508056640625]"
3630,5,marine mammal,0.12468580901622772,"[753.35546875, 738.77197265625, 809.3275146484375, 789.3160400390625]"
3660,5,marine mammal,0.5915009379386902,"[1014.0516967773438, 742.24365234375, 1048.0224609375, 785.0403442382812]"
3660,4,dorsal fin,0.4380272924900055,"[1014.7841186523438, 742.8040161132812, 1047.6700439453125, 784.9017944335938]"
3720,0,whale,0.6349676251411438,"[1184.994873046875, 701.8034057617188, 1283.456787109375, 730.106201171875]"
3720,4,dorsal fin,0.2080734521150589,"[943.0204467773438, 715.4148559570312, 979.1954956054688, 738.1759643554688]"
3720,0,whale,0.17992126941680908,"[943.178466796875, 715.3782958984375, 979.3026123046875, 738.0883178710938]"
3750,0,whale,0.6495100259780884,"[1100.6839599609375, 694.4951171875, 1299.480224609375, 742.8836669921875]"
3750,5,marine mammal,0.5239144563674927,"[942.8453979492188, 693.4531860351562, 1300.37158203125, 745.1871337890625]"
3750,4,dorsal fin,0.4188619554042816,"[944.0308837890625, 698.6279296875, 1013.7268676757812, 745.6505737304688]"
3750,0,whale,0.2519930303096771,"[943.6242065429688, 698.6607055664062, 1013.8828735351562, 745.5723266601562]"
3750,0,whale,0.2072335183620453,"[942.9481811523438, 691.9030151367188, 1301.779052734375, 747.09765625]"
3780,5,marine mammal,0.694111168384552,"[964.9850463867188, 679.8095092773438, 1321.7718505859375, 748.8120727539062]"
3780,0,whale,0.685952365398407,"[964.5180053710938, 679.4588012695312, 1321.003662109375, 749.32177734375]"
3780,4,dorsal fin,0.0662158727645874,"[965.0438232421875, 677.594970703125, 1059.9866943359375, 749.7434692382812]"
3810,5,marine mammal,0.764009952545166,"[997.0157470703125, 655.6239624023438, 1352.2916259765625, 755.6592407226562]"
3810,0,whale,0.19719462096691132,"[1062.2021484375, 698.2410278320312, 1348.8050537109375, 754.8306884765625]"
3840,5,marine mammal,0.7325800657272339,"[959.5398559570312, 639.8341064453125, 1399.54443359375, 762.1071166992188]"
3870,5,marine mammal,0.5223615765571594,"[927.7886352539062, 639.3897094726562, 1428.080322265625, 765.1614990234375]"
3900,5,marine mammal,0.6167455911636353,"[867.1259765625, 644.8295288085938, 1439.8399658203125, 764.6361694335938]"
3900,0,whale,0.3949621021747589,"[867.1732177734375, 645.0053100585938, 1437.8243408203125, 765.8201904296875]"
3900,5,marine mammal,0.19322437047958374,"[1073.210205078125, 643.9649047851562, 1439.2816162109375, 761.90771484375]"
3900,4,dorsal fin,0.06553716957569122,"[845.4310913085938, 733.1420288085938, 1002.3707885742188, 763.2456665039062]"
3900,0,whale,0.05865169316530228,"[1077.6072998046875, 646.074462890625, 1424.6060791015625, 759.7705078125]"
3930,0,whale,0.3892887234687805,"[925.0453491210938, 652.2454833984375, 1456.768798828125, 761.9558715820312]"
3930,5,marine mammal,0.06099773943424225,"[1017.8952026367188, 652.4143676757812, 1458.0433349609375, 761.2490844726562]"
3930,4,dorsal fin,0.053550370037555695,"[1090.25732421875, 653.1762084960938, 1181.886962890625, 752.4326171875]"
3960,0,whale,0.6122198104858398,"[921.2958984375, 595.6074829101562, 1100.3704833984375, 658.6041870117188]"
3960,5,marine mammal,0.42101678252220154,"[971.7214965820312, 597.5167236328125, 996.5989379882812, 631.045654296875]"
3960,0,whale,0.35099467635154724,"[705.4556274414062, 623.9594116210938, 791.9857788085938, 664.0867919921875]"
3960,5,marine mammal,0.19469596445560455,"[913.3975219726562, 594.9588623046875, 1098.7850341796875, 660.500732421875]"
3960,5,marine mammal,0.19115805625915527,"[1073.602294921875, 602.009033203125, 1096.598876953125, 641.571533203125]"
3960,4,dorsal fin,0.10305166244506836,"[967.6532592773438, 597.6932983398438, 997.0490112304688, 634.0684814453125]"
3960,5,marine mammal,0.05076461285352707,"[1140.6090087890625, 657.8823852539062, 1206.752197265625, 744.5505981445312]"
3990,5,marine mammal,0.7119821906089783,"[701.1341552734375, 589.6846923828125, 1098.7562255859375, 666.6370239257812]"
3990,0,whale,0.6066470742225647,"[853.4024047851562, 589.6596069335938, 1092.55712890625, 662.2347412109375]"
3990,0,whale,0.16253666579723358,"[699.6967163085938, 607.7349853515625, 802.4066162109375, 668.3117065429688]"
3990,0,whale,0.14140896499156952,"[699.8900756835938, 585.1918334960938, 1098.64306640625, 668.5899658203125]"
4020,5,marine mammal,0.9043956398963928,"[724.1689453125, 588.898681640625, 1101.1417236328125, 670.856689453125]"
4020,0,whale,0.24739901721477509,"[712.5108032226562, 587.1097412109375, 1096.132080078125, 670.3101196289062]"
4050,5,marine mammal,0.8363408446311951,"[724.3267822265625, 579.3421020507812, 1118.73388671875, 679.538330078125]"
4080,5,marine mammal,0.8086774945259094,"[743.7335815429688, 567.26611328125, 1147.8905029296875, 687.8610229492188]"
4080,0,whale,0.6443482041358948,"[743.8982543945312, 568.3577270507812, 1148.941650390625, 687.9937133789062]"
4080,4,dorsal fin,0.05608590319752693,"[745.4286499023438, 567.7225341796875, 853.283447265625, 686.0491943359375]"
4110,5,marine mammal,0.8057555556297302,"[741.90234375, 561.5282592773438, 1163.5594482421875, 695.7365112304688]"
4110,0,whale,0.3230336010456085,"[741.3035278320312, 561.3975219726562, 1162.3868408203125, 695.4260864257812]"
4140,5,marine mammal,0.861133337020874,"[710.5848999023438, 559.5020141601562, 1170.3326416015625, 704.5220947265625]"
4140,0,whale,0.10199865698814392,"[822.2984619140625, 674.7324829101562, 981.9140625, 702.8215942382812]"
4170,5,marine mammal,0.8463893532752991,"[705.1171264648438, 561.4549560546875, 1148.3243408203125, 715.1174926757812]"
4200,5,marine mammal,0.4095168709754944,"[701.4217529296875, 563.8170776367188, 1177.31396484375, 724.7255859375]"
4200,0,whale,0.2995574176311493,"[701.907958984375, 563.8363647460938, 1177.17431640625, 724.8381958007812]"
